as_of_date,index_name,index_code,ticker,yahoo_ticker,name_cn,name_en,exchange,exchange_cn,weight_pct
2026-06-04,CSI 500,000905,300037,300037.SZ,新宙邦,Shenzhen Capchem Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.366
2026-06-04,CSI 500,000905,300054,300054.SZ,鼎龙股份,"Hubei Dinglong CO.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.481
2026-06-04,CSI 500,000905,300058,300058.SZ,蓝色光标,"Bluefocus Data Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.569
2026-06-04,CSI 500,000905,300070,300070.SZ,碧水源,Beijing Originwater Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.073
2026-06-04,CSI 500,000905,300073,300073.SZ,当升科技,Beijing Easpring Material Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.23
2026-06-04,CSI 500,000905,300100,300100.SZ,双林股份,"Shuanglin Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.099
2026-06-04,CSI 500,000905,300115,300115.SZ,长盈精密,Shenzhen Evenwin Precision Technology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.301
2026-06-04,CSI 500,000905,300136,300136.SZ,信维通信,Shenzhen Sunway Communication Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.906
2026-06-04,CSI 500,000905,300140,300140.SZ,节能环境,"CECEP ENVIRONMENTAL PROTECTION CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.035
2026-06-04,CSI 500,000905,300142,300142.SZ,沃森生物,Walvax Biotechnology Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.195
2026-06-04,CSI 500,000905,300144,300144.SZ,宋城演艺,"SONGCHENG PERFORMANCE DEVELOPMENT CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.101
2026-06-04,CSI 500,000905,300146,300146.SZ,汤臣倍健,"BY-HEALTH CO., LTD",Shenzhen Stock Exchange,深圳证券交易所,0.094
2026-06-04,CSI 500,000905,300207,300207.SZ,欣旺达,Sunwoda Electronic Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.32
2026-06-04,CSI 500,000905,300223,300223.SZ,北京君正,Ingenic Semiconductor Co Ltd,Shenzhen Stock Exchange,深圳证券交易所,0.505
2026-06-04,CSI 500,000905,300285,300285.SZ,国瓷材料,"Shandong Sinocera Functional Material Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.384
2026-06-04,CSI 500,000905,300339,300339.SZ,润和软件,"Jiangsu Hoperun Software Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.304
2026-06-04,CSI 500,000905,300346,300346.SZ,南大光电,"Jiangsu Nata Opto-electronic Material Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.338
2026-06-04,CSI 500,000905,300373,300373.SZ,扬杰科技,"Yangzhou Yangjie Electronic Technology Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.331
2026-06-04,CSI 500,000905,300383,300383.SZ,光环新网,"Beijing Sinnet Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.186
2026-06-04,CSI 500,000905,300390,300390.SZ,天华新能,"Canmax Technologies Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.462
2026-06-04,CSI 500,000905,300395,300395.SZ,菲利华,HUBEI FEILIHUA QUARTZ GLASS CO.LTD,Shenzhen Stock Exchange,深圳证券交易所,0.53
2026-06-04,CSI 500,000905,300432,300432.SZ,富临精工,"Mianyang Fulin Precision Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.222
2026-06-04,CSI 500,000905,300450,300450.SZ,先导智能,"WUXI LEAD INTELLIGENT EQUIPMENT CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.529
2026-06-04,CSI 500,000905,300454,300454.SZ,深信服,Sangfor Technologies Inc.,Shenzhen Stock Exchange,深圳证券交易所,0.256
2026-06-04,CSI 500,000905,300458,300458.SZ,全志科技,"All Winner Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.228
2026-06-04,CSI 500,000905,300474,300474.SZ,景嘉微,"Changsha Jingjia Microelectronics Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.201
2026-06-04,CSI 500,000905,300487,300487.SZ,蓝晓科技,"SUNRESIN NEW MATERIALS CO.,LTD, XI' AN",Shenzhen Stock Exchange,深圳证券交易所,0.144
2026-06-04,CSI 500,000905,300496,300496.SZ,中科创达,"Thunder Software Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.221
2026-06-04,CSI 500,000905,300529,300529.SZ,健帆生物,"Jafron Biomedical Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.083
2026-06-04,CSI 500,000905,300558,300558.SZ,贝达药业,"Betta Pharmaceuticals Co.,Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.126
2026-06-04,CSI 500,000905,300567,300567.SZ,精测电子,"Wuhan Jingce Electronic Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.361
2026-06-04,CSI 500,000905,300570,300570.SZ,太辰光,"T&S Communications Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.25
2026-06-04,CSI 500,000905,300601,300601.SZ,康泰生物,"Shenzhen Kangtai Biological Products Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.081
2026-06-04,CSI 500,000905,300604,300604.SZ,长川科技,"Hangzhou Chang Chuan Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.888
2026-06-04,CSI 500,000905,300623,300623.SZ,捷捷微电,"Jiangsu Jiejie Microelectronics Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.16
2026-06-04,CSI 500,000905,300627,300627.SZ,华测导航,SHANGHAI HUACE NAVIGATION TECHNOLOGY LTD,Shenzhen Stock Exchange,深圳证券交易所,0.145
2026-06-04,CSI 500,000905,300676,300676.SZ,华大基因,"BGI Genomics Co., Ltd",Shenzhen Stock Exchange,深圳证券交易所,0.102
2026-06-04,CSI 500,000905,300677,300677.SZ,英科医疗,"Intco Medical Technology Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.189
2026-06-04,CSI 500,000905,300679,300679.SZ,电连技术,"Electric Connector Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.159
2026-06-04,CSI 500,000905,300699,300699.SZ,光威复材,"Weihai Guangwei Composites Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.165
2026-06-04,CSI 500,000905,300718,300718.SZ,长盛轴承,"Zhejiang Changsheng Sliding Bearings Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.082
2026-06-04,CSI 500,000905,300724,300724.SZ,捷佳伟创,Shenzhen S.C New Energy Technology Corporation,Shenzhen Stock Exchange,深圳证券交易所,0.213
2026-06-04,CSI 500,000905,300735,300735.SZ,光弘科技,"DBG Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.087
2026-06-04,CSI 500,000905,300748,300748.SZ,金力永磁,"JL MAG RARE-EARTH CO., LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.21
2026-06-04,CSI 500,000905,300751,300751.SZ,迈为股份,"Suzhou Maxwell Technologies Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.397
2026-06-04,CSI 500,000905,300757,300757.SZ,罗博特科,"RoboTechnik Intelligent Technology Co., LTD",Shenzhen Stock Exchange,深圳证券交易所,0.61
2026-06-04,CSI 500,000905,300763,300763.SZ,锦浪科技,"Ginlong Technologies Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.26
2026-06-04,CSI 500,000905,300857,300857.SZ,协创数据,"SHARETRONIC DATA TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange,深圳证券交易所,0.771
2026-06-04,CSI 500,000905,300888,300888.SZ,稳健医疗,"Winner Medical Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.065
2026-06-04,CSI 500,000905,300919,300919.SZ,中伟新材,"CNGR Advanced Material Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.233
2026-06-04,CSI 500,000905,300957,300957.SZ,贝泰妮,"Yunnan Botanee Bio-Technology Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.076
2026-06-04,CSI 500,000905,300972,300972.SZ,万辰集团,"Fujian Wanchen Food Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.163
2026-06-04,CSI 500,000905,301200,301200.SZ,大族数控,"Shenzhen Han's CNC Technology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.169
2026-06-04,CSI 500,000905,301301,301301.SZ,川宁生物,"Yili Chuanning Biotechnology Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.056
2026-06-04,CSI 500,000905,301308,301308.SZ,江波龙,"Shenzhen Longsys Electronics Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.877
2026-06-04,CSI 500,000905,301358,301358.SZ,湖南裕能,"Hunan Yuneng New Energy Battery Material Co.,Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.354
2026-06-04,CSI 500,000905,301498,301498.SZ,乖宝宠物,"Gambol Pet Group Co., Ltd.",Shenzhen Stock Exchange,深圳证券交易所,0.05
2026-06-04,CSI 500,000905,301536,301536.SZ,星宸科技,SigmaStar Technology Ltd.,Shenzhen Stock Exchange,深圳证券交易所,0.132
2026-06-04,CSI 500,000905,301611,301611.SZ,珂玛科技,"Suzhou Kematek, Inc.",Shenzhen Stock Exchange,深圳证券交易所,0.153
2026-06-04,CSI 500,000905,600004,600004.SS,白云机场,Guangzhou Baiyun International Airport Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.081
2026-06-04,CSI 500,000905,600007,600007.SS,中国国贸,China World Trade Center Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.041
2026-06-04,CSI 500,000905,600008,600008.SS,首创环保,"Beijing Capital Eco-Environment Protection GroupCo.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.132
2026-06-04,CSI 500,000905,600021,600021.SS,上海电力,Shanghai Electric Power Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.298
2026-06-04,CSI 500,000905,600032,600032.SS,浙江新能,"Zhejiang Provincial New Energy Investment Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.073
2026-06-04,CSI 500,000905,600038,600038.SS,中直股份,"AVIC Helicopter Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.107
2026-06-04,CSI 500,000905,600060,600060.SS,海信视像,"Hisense Visual Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.192
2026-06-04,CSI 500,000905,600062,600062.SS,华润双鹤,"CHINA RESOURCES DOUBLE-CRANE PHARMACEUTICAL CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.066
2026-06-04,CSI 500,000905,600095,600095.SS,湘财股份,"XIANGCAI CO.,LTD",Shanghai Stock Exchange,上海证券交易所,0.092
2026-06-04,CSI 500,000905,600096,600096.SS,云天化,Yunnan Yuntianhua Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.371
2026-06-04,CSI 500,000905,600098,600098.SS,广州发展,Guangzhou Development Group Incorporated,Shanghai Stock Exchange,上海证券交易所,0.08
2026-06-04,CSI 500,000905,600109,600109.SS,国金证券,Sinolink Securities Co. Ltd.,Shanghai Stock Exchange,上海证券交易所,0.213
2026-06-04,CSI 500,000905,600118,600118.SS,中国卫星,China Spacesat Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.432
2026-06-04,CSI 500,000905,600126,600126.SS,杭钢股份,Hang Zhou Iron & Steel Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.101
2026-06-04,CSI 500,000905,600131,600131.SS,国网信通,"State Grid Information&Communication Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.099
2026-06-04,CSI 500,000905,600132,600132.SS,重庆啤酒,Chongqing Brewery Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.122
2026-06-04,CSI 500,000905,600141,600141.SS,兴发集团,Hubei Xingfa Chemicals Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.25
2026-06-04,CSI 500,000905,600143,600143.SS,金发科技,Kingfa Sci&Tech Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.338
2026-06-04,CSI 500,000905,600153,600153.SS,建发股份,Xiamen C&D Inc,Shanghai Stock Exchange,上海证券交易所,0.16
2026-06-04,CSI 500,000905,600157,600157.SS,永泰能源,"WINTIME ENERGY GROUP CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.377
2026-06-04,CSI 500,000905,600166,600166.SS,福田汽车,Beiqi Foton Motor Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.132
2026-06-04,CSI 500,000905,600170,600170.SS,上海建工,Shanghai Construction Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.127
2026-06-04,CSI 500,000905,600171,600171.SS,上海贝岭,Shanghai Belling Corp Ltd,Shanghai Stock Exchange,上海证券交易所,0.156
2026-06-04,CSI 500,000905,600177,600177.SS,雅戈尔,Youngor Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.164
2026-06-04,CSI 500,000905,600208,600208.SS,衢州发展,"Quzhou Xin'an Development Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.119
2026-06-04,CSI 500,000905,600282,600282.SS,南钢股份,Nanjing Iron & Steel Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.115
2026-06-04,CSI 500,000905,600295,600295.SS,鄂尔多斯,"Inner Mongolia Eerduosi Resources Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.076
2026-06-04,CSI 500,000905,600298,600298.SS,安琪酵母,Angel Yeast Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.211
2026-06-04,CSI 500,000905,600299,600299.SS,安迪苏,Bluestar Adisseo Company,Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 500,000905,600312,600312.SS,平高电气,Henan Pinggao Electric Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.164
2026-06-04,CSI 500,000905,600316,600316.SS,洪都航空,Jiangxi Hongdu Aviation Industry Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.12
2026-06-04,CSI 500,000905,600329,600329.SS,达仁堂,Tianjin Pharmaceutical Da Ren Tang Group Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.11
2026-06-04,CSI 500,000905,600332,600332.SS,白云山,GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS COMPANY LIMITED,Shanghai Stock Exchange,上海证券交易所,0.144
2026-06-04,CSI 500,000905,600339,600339.SS,中油工程,China Petroleum Engineering Corporation,Shanghai Stock Exchange,上海证券交易所,0.056
2026-06-04,CSI 500,000905,600348,600348.SS,华阳股份,"Shan Xi Hua Yang Group New Energy Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.159
2026-06-04,CSI 500,000905,600352,600352.SS,浙江龙盛,Zhejiang Longsheng Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.277
2026-06-04,CSI 500,000905,600363,600363.SS,联创光电,Jiangxi Lianchuang Optoelectronic Science and Technology Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.122
2026-06-04,CSI 500,000905,600369,600369.SS,西南证券,Southwest Securities Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.151
2026-06-04,CSI 500,000905,600378,600378.SS,昊华科技,"Haohua Chemical Science & Technology Corp., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.189
2026-06-04,CSI 500,000905,600380,600380.SS,健康元,Joincare Pharmaceutical Group Industry Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.106
2026-06-04,CSI 500,000905,600390,600390.SS,五矿资本,Minmetals Capital Company Limited,Shanghai Stock Exchange,上海证券交易所,0.102
2026-06-04,CSI 500,000905,600392,600392.SS,盛和资源,"Shenghe Resources Holding Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.291
2026-06-04,CSI 500,000905,600398,600398.SS,海澜之家,"Heilan Home Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.13
2026-06-04,CSI 500,000905,600435,600435.SS,北方导航,"North Navigation Control Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.119
2026-06-04,CSI 500,000905,600483,600483.SS,福能股份,"FUJIAN FUNENG CO., LTD",Shanghai Stock Exchange,上海证券交易所,0.121
2026-06-04,CSI 500,000905,600486,600486.SS,扬农化工,Jiangsu Yangnong Chemical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.132
2026-06-04,CSI 500,000905,600487,600487.SS,亨通光电,"Hengtong Optic-Electric Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,1.444
2026-06-04,CSI 500,000905,600497,600497.SS,驰宏锌锗,Yunnan Chihong Zinc&Germanium Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.273
2026-06-04,CSI 500,000905,600498,600498.SS,烽火通信,Fiberhome Telecommunication Technologies Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.402
2026-06-04,CSI 500,000905,600499,600499.SS,科达制造,"Keda Industrial Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.178
2026-06-04,CSI 500,000905,600511,600511.SS,国药股份,China National Medicines Corp Ltd,Shanghai Stock Exchange,上海证券交易所,0.099
2026-06-04,CSI 500,000905,600516,600516.SS,方大炭素,"Fangda Carbon New Material Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.134
2026-06-04,CSI 500,000905,600517,600517.SS,国网英大,"STATE GRID YINGDA CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.088
2026-06-04,CSI 500,000905,600521,600521.SS,华海药业,Zhejiang Huahai Pharmaceutical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.159
2026-06-04,CSI 500,000905,600528,600528.SS,中铁工业,China Railway Hi-tech Industry Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.078
2026-06-04,CSI 500,000905,600535,600535.SS,天士力,"TASLY PHARMACEUTICAL GROUP CO.,LTD",Shanghai Stock Exchange,上海证券交易所,0.1
2026-06-04,CSI 500,000905,600536,600536.SS,中国软件,China National Software & Service Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.192
2026-06-04,CSI 500,000905,600546,600546.SS,山煤国际,"Shanxi Coal International Energy Group Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.131
2026-06-04,CSI 500,000905,600549,600549.SS,厦门钨业,Xiamen Tungsten Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.573
2026-06-04,CSI 500,000905,600562,600562.SS,国睿科技,"Glarun Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.113
2026-06-04,CSI 500,000905,600563,600563.SS,法拉电子,"Xiamen Faratronic Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.212
2026-06-04,CSI 500,000905,600566,600566.SS,济川药业,"HUBEI JUMPCAN PHARMACEUTICAL CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.096
2026-06-04,CSI 500,000905,600578,600578.SS,京能电力,"BEIJING JINGNENG POWER CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.179
2026-06-04,CSI 500,000905,600580,600580.SS,卧龙电驱,"Wolong Electric Group Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.409
2026-06-04,CSI 500,000905,600582,600582.SS,天地科技,Tiandi Science & Technology Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.085
2026-06-04,CSI 500,000905,600583,600583.SS,海油工程,Offshore Oil Engineering Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.118
2026-06-04,CSI 500,000905,600598,600598.SS,北大荒,Heilongjiang Agriculture Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.096
2026-06-04,CSI 500,000905,600601,600601.SS,方正科技,Founder Technology Group Corp.,Shanghai Stock Exchange,上海证券交易所,0.381
2026-06-04,CSI 500,000905,600602,600602.SS,云赛智联,INESA Intelligent Tech Inc.,Shanghai Stock Exchange,上海证券交易所,0.113
2026-06-04,CSI 500,000905,600606,600606.SS,绿地控股,Greenland Holdings Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.059
2026-06-04,CSI 500,000905,600637,600637.SS,东方明珠,"Shanghai Oriental Pearl Media Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.186
2026-06-04,CSI 500,000905,600642,600642.SS,申能股份,Shenergy Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.192
2026-06-04,CSI 500,000905,600655,600655.SS,豫园股份,"SHANGHAI YUYUAN TOURIST MART (GROUP) CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.088
2026-06-04,CSI 500,000905,600663,600663.SS,陆家嘴,Shanghai Lujiazui Finance and Trade Zone Development Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.081
2026-06-04,CSI 500,000905,600673,600673.SS,东阳光,"GUANGDONG HEC TECHNOLOGY HOLDING CO., LTD",Shanghai Stock Exchange,上海证券交易所,0.509
2026-06-04,CSI 500,000905,600685,600685.SS,中船防务,CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED,Shanghai Stock Exchange,上海证券交易所,0.11
2026-06-04,CSI 500,000905,600688,600688.SS,上海石化,Sinopec Shanghai Petrochemical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.057
2026-06-04,CSI 500,000905,600699,600699.SS,均胜电子,Ningbo Joyson Electronic Corp.,Shanghai Stock Exchange,上海证券交易所,0.243
2026-06-04,CSI 500,000905,600704,600704.SS,物产中大,Zhejiang Material Industrial Zhongda Yuantong Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.146
2026-06-04,CSI 500,000905,600707,600707.SS,彩虹股份,Irico Display Devices Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.133
2026-06-04,CSI 500,000905,600720,600720.SS,中交设计,"CCCC Design & Consulting Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 500,000905,600737,600737.SS,中粮糖业,"COFCO SUGAR HOLDING CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.131
2026-06-04,CSI 500,000905,600739,600739.SS,辽宁成大,Liaoning Cheng Da Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.094
2026-06-04,CSI 500,000905,600754,600754.SS,锦江酒店,"Shanghai Jin Jiang International Hotels Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.088
2026-06-04,CSI 500,000905,600763,600763.SS,通策医疗,TOPCHOICE MEDICAL CORPORATION,Shanghai Stock Exchange,上海证券交易所,0.111
2026-06-04,CSI 500,000905,600764,600764.SS,中国海防,China Shipbuilding Industry Group and Marine Defense Information Against Limited,Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 500,000905,600765,600765.SS,中航重机,Avic Heavy Machinery Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.149
2026-06-04,CSI 500,000905,600801,600801.SS,华新建材,"HUAXIN BUILDING MATERIALS GROUP CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.119
2026-06-04,CSI 500,000905,600808,600808.SS,马钢股份,Maanshan Iron and Steel Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.067
2026-06-04,CSI 500,000905,600816,600816.SS,建元信托,"J-Yuan Trust Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.115
2026-06-04,CSI 500,000905,600820,600820.SS,隧道股份,Shanghai Tunnel Engineering Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.12
2026-06-04,CSI 500,000905,600848,600848.SS,上海临港,Shanghai Lingang Holdings Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.081
2026-06-04,CSI 500,000905,600862,600862.SS,中航高科,"Avic Aviation High-Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.141
2026-06-04,CSI 500,000905,600863,600863.SS,华能蒙电,Inner Mongolia Mengdian Huaneng Thermal Power Corp Ltd,Shanghai Stock Exchange,上海证券交易所,0.217
2026-06-04,CSI 500,000905,600871,600871.SS,石化油服,Sinopec Oilfield Service Corporation,Shanghai Stock Exchange,上海证券交易所,0.089
2026-06-04,CSI 500,000905,600873,600873.SS,梅花生物,"Meihua Holdings Group Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.175
2026-06-04,CSI 500,000905,600879,600879.SS,航天电子,"China Aerospace Times Electronics Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.489
2026-06-04,CSI 500,000905,600884,600884.SS,杉杉股份,Ningbo Shanshan Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.25
2026-06-04,CSI 500,000905,600885,600885.SS,宏发股份,"Hongfa Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.398
2026-06-04,CSI 500,000905,600901,600901.SS,江苏金租,"Jiangsu Financial Leasing Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.137
2026-06-04,CSI 500,000905,600906,600906.SS,财达证券,"CAIDA SECURITIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.082
2026-06-04,CSI 500,000905,600909,600909.SS,华安证券,"HUAAN SECURITIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.205
2026-06-04,CSI 500,000905,600927,600927.SS,永安期货,"Yongan Futures Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.038
2026-06-04,CSI 500,000905,600959,600959.SS,江苏有线,Jiangsu Broadcasting Cable Information Network Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.084
2026-06-04,CSI 500,000905,600967,600967.SS,内蒙一机,"Inner Mongolia First Machinery Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.102
2026-06-04,CSI 500,000905,600968,600968.SS,海油发展,CNOOC Energy Technology & Services Limited,Shanghai Stock Exchange,上海证券交易所,0.076
2026-06-04,CSI 500,000905,600970,600970.SS,中材国际,Sinoma International Engineering Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.11
